,Unnamed: 0,0
106,106,RT @DZMMTeleRadyo: Hinikayat ni DILG Sec. Eduardo Año ang publiko na magpabakuna na kontra #COVID19 lalo at ngayo'y may banta pa ng mas nak…
107,107,Hinikayat ni DILG Sec. Eduardo Año ang publiko na magpabakuna na kontra #COVID19 lalo at ngayo'y may banta pa ng ma… https://t.co/l9DBMVOBeN
108,108,"RT @DZMMTeleRadyo: Inulan, naging siksikan, at nagkaroon pa umano ng kalituhan sa pila. 'Yan ang naging sitwasyon sa isang vaccination hub…"
109,109,"Inulan, naging siksikan, at nagkaroon pa umano ng kalituhan sa pila. 'Yan ang naging sitwasyon sa isang vaccination… https://t.co/pmWP5cCFqy"
110,110,As early as first week of July the company we ordered vaccines from has been waiting for #IATF to sign this MPA doc… https://t.co/uTso2S1WNc
111,111,"While the vaccine is not an assurance that you will not get the virus, it will prevent you from getting seriously i… https://t.co/GTp8OCiDCl"
112,112,"While the vaccine is not an assurance that you will not get the virus, it will prevent you from getting seriously i… https://t.co/qbgb2hPNDX"
113,113,RT @ABSCBNNews: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already f…
114,114,RT @ANCALERTS: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already fu…
115,115,"RT @Nighbro2: Your vaccine is your shield to protect &amp; fight against Corona virus.

#coronavirus #COVID19 #COVID19VaccinePH #vaccinatedandh…"
116,116,RT @ABSCBNNews: Manila opens #COVID19 vaccination hub in UST #COVID19VaccinePH https://t.co/s56f1jhpsr
117,117,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
118,118,"RT @BiradLicono: After assist SM Employee , I GOT MY COVID-19 VACCINE 💉💪 . Thank you so much sir &amp; ma'am naisingit kami ☺️👍.
 
#covid19vacc…"
119,119,"RT @dearscarjames: getting my 2nd dose this week. pero ngayong 1st dose pa lang meron, feeling ko kahit sa ubo’t sipon, immune na ako. ‘yun…"
120,120,"RT @DZMMTeleRadyo: 10,000 doses ng Sinovac vaccine para sa tourism workers nasa Boracay na #COVID19VaccinePH 

https://t.co/AZMeOvwbgT"
121,121,"RT @PhilippineStar: ""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is rea…"
122,122,"RT @philstarlife: ""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is reall…"
123,123,"RT @drsitesh_roy: During the peak of the 2nd Wave of COVID19 in India, did oxygen shortage lead to more deaths? Dr Roy shares his views.
#O…"
124,124,"During the peak of the 2nd Wave of COVID19 in India, did oxygen shortage lead to more deaths? Dr Roy shares his vie… https://t.co/dggVqmMiTN"
125,125,"RT @PhilippineStar: ""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is rea…"
126,126,"""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is… https://t.co/RxlvelD0hC"
127,127,"""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is… https://t.co/8dwW9Sq5Uy"
128,128,RT @ABSCBNNews: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already f…
129,129,RT @ABSCBNNews: Manila opens #COVID19 vaccination hub in UST #COVID19VaccinePH https://t.co/s56f1jhpsr
130,130,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
131,131,"10,000 doses ng Sinovac vaccine para sa tourism workers nasa Boracay na #COVID19VaccinePH 

https://t.co/AZMeOvwbgT"
132,132,"RT @dearscarjames: getting my 2nd dose this week. pero ngayong 1st dose pa lang meron, feeling ko kahit sa ubo’t sipon, immune na ako. ‘yun…"
133,133,"getting my 2nd dose this week. pero ngayong 1st dose pa lang meron, feeling ko kahit sa ubo’t sipon, immune na ako.… https://t.co/CXZIFlzpqj"
134,134,"After assist SM Employee , I GOT MY COVID-19 VACCINE 💉💪 . Thank you so much sir &amp; ma'am naisingit kami ☺️👍.… https://t.co/F1YZpIaA4X"
135,135,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
136,136,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
137,137,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
138,138,"10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
139,139,RT @ABSCBNNews: Manila opens #COVID19 vaccination hub in UST #COVID19VaccinePH https://t.co/s56f1jhpsr
140,140,Manila opens #COVID19 vaccination hub in UST #COVID19VaccinePH https://t.co/s56f1jhpsr
141,141,"Your vaccine is your shield to protect &amp; fight against Corona virus.

#coronavirus #COVID19 #COVID19VaccinePH… https://t.co/ZmHlaFC9KS"
142,142,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
143,143,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
144,144,RT @ABSCBNNews: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already f…
145,145,"@pia_gutierrez #COVID19 quarantine classifications will now be reviewed every 15 days, as Philippines faces threat… https://t.co/RZMOq3tWvX"
146,146,@pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos a… https://t.co/cYvHRBGBec
147,147,RT @ABSCBNNews: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already f…
148,148,@pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos a… https://t.co/nvg25WKN3M
149,149,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
150,150,RT @ABSCBNNews: Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are already…
151,151,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
152,152,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
153,153,"RT @DZMMTeleRadyo: TINGNAN: Dumating na sa Pilipinas ang eroplanong lulan ang karagdagang 300,000 doses ng bakuna kontra #COVID19 ng Pfizer…"
154,154,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
155,155,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
156,156,"Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
157,157,RT @ABSCBNNews: Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are already…
158,158,"RT @DZMMTeleRadyo: TINGNAN: Dumating na sa Pilipinas ang eroplanong lulan ang karagdagang 300,000 doses ng bakuna kontra #COVID19 ng Pfizer…"
159,159,"TINGNAN: Dumating na sa Pilipinas ang eroplanong lulan ang karagdagang 300,000 doses ng bakuna kontra #COVID19 ng P… https://t.co/r5adugXleo"
160,160,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
161,161,RT @DZMMTeleRadyo: Nabakunahan ka na ba laban sa #COVID19? Maraming restaurant ang nag-aalok ng mga diskwento sa mga naturukan na vs corona…
162,162,Nabakunahan ka na ba laban sa #COVID19? Maraming restaurant ang nag-aalok ng mga diskwento sa mga naturukan na vs c… https://t.co/NR9N6mrK5y
163,163,#PublicHealth #COVID19Vaccines #Covid19VaccineReport #Covid19VaccinePH Where are we now ? https://t.co/CsQlrgN83X
164,164,RT @ABSCBNNews: Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are already…
165,165,RT @ABSCBNNews: Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are already…
166,166,Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are… https://t.co/JuEC7pEnmc
167,167,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
168,168,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
169,169,"RT @DZMMTeleRadyo: Duterte: I implore Filipinos who are now in list of sectors to be inoculated to get vaccinated now, And for those who re…"
170,170,"Duterte: I implore Filipinos who are now in list of sectors to be inoculated to get vaccinated now, And for those w… https://t.co/aDwyy3r4w4"
171,171,Pinuri ni Pang. Duterte ang lokal na pamahalaan ng San Juan dahil bakunado na ang 70 porsiyento ng populasyon ng lu… https://t.co/4SWHA9ioev
172,172,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
173,173,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
174,174,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
175,175,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
176,176,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
177,177,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
178,178,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
179,179,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
180,180,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
181,181,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
182,182,"RT @DZMMTeleRadyo: [As of July 25] Umabot na sa 17,202,421 doses ng #COVID19VaccinePH ang naiturok sa Pilipinas.

Umakyat sa 6,089,314 ang…"
183,183,"RT @ANCALERTS: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
184,184,"RT @DZMMTeleRadyo: [As of July 25] Umabot na sa 17,202,421 doses ng #COVID19VaccinePH ang naiturok sa Pilipinas.

Umakyat sa 6,089,314 ang…"
185,185,"RT @ABSCBNNews: As of July 25, the Philippines has administered 17,202,421 doses of #COVID19 vaccines. 

6,089,314 Filipinos are now fully…"
186,186,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
187,187,"RT @ANCALERTS: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
188,188,"RT @ANCALERTS: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
189,189,"RT @ANCALERTS: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
190,190,"RT @ANCALERTS: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
191,191,"LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷… https://t.co/OzekEq9QsS"
192,192,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
193,193,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
194,194,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
195,195,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
196,196,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
197,197,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
198,198,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
199,199,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
200,200,"LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷… https://t.co/zWWNPbhAEb"
201,201,"RT @ABSCBNNews: As of July 25, the Philippines has administered 17,202,421 doses of #COVID19 vaccines. 

6,089,314 Filipinos are now fully…"
202,202,"RT @DZMMTeleRadyo: [As of July 25] Umabot na sa 17,202,421 doses ng #COVID19VaccinePH ang naiturok sa Pilipinas.

Umakyat sa 6,089,314 ang…"
203,203,"[As of July 25] Umabot na sa 17,202,421 doses ng #COVID19VaccinePH ang naiturok sa Pilipinas.

Umakyat sa 6,089,314… https://t.co/CmhMj1ccP5"
204,204,"As of July 25, the Philippines has administered 17,202,421 doses of #COVID19 vaccines. 

6,089,314 Filipinos are no… https://t.co/877pPPwBq1"
205,205,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
206,206,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
207,207,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
208,208,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
209,209,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
210,210,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
211,211,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
212,212,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
213,213,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
214,214,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
215,215,"LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully v… https://t.co/X7a2NpeQ32"
226,226,RT @ABSCBNNews: JUST IN: Another batch of government-procured Sinovac vaccines containing 1 million doses arrive at NAIA Terminal 3 this Fr…
228,228,"RT @ANCALERTS: Duterte denies COVID-19 vaccine shortage in PH, shuns walk-ins #COVID19VaccinePH https://t.co/X0Gz02jTKY"
239,239,RT @YahooPH: The National Task Force Against Covid-19 reported that the number of fully vaccinated individuals in the Philippines increased…
240,240,The National Task Force Against Covid-19 reported that the number of fully vaccinated individuals in the Philippine… https://t.co/qxkVWqAxuR
250,250,"RT @arab2ph: فيديو: يحتشد الالاف  للحصول على الجرعة الأولى من #COVID19VaccinePH على بوابات مجمع سان أندريس بوكيد في #مانيلا 
 أعلن المسؤولو…"
255,255,"RT @ABSCBNNews: Duterte denies COVID-19 vaccine shortage in PH, shuns walk-ins #COVID19VaccinePH https://t.co/zyas2wQK7p"
257,257,"RT @ABSCBNNews: Duterte denies COVID-19 vaccine shortage in PH, shuns walk-ins #COVID19VaccinePH https://t.co/zyas2wQK7p"
259,259,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
267,267,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
268,268,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
269,269,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
270,270,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
271,271,"RT @ABSCBNNews: Duterte denies COVID-19 vaccine shortage in PH, shuns walk-ins #COVID19VaccinePH https://t.co/zyas2wQK7p"
272,272,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
273,273,"Duterte denies COVID-19 vaccine shortage in PH, shuns walk-ins #COVID19VaccinePH https://t.co/zyas2wQK7p"
274,274,"Duterte denies COVID-19 vaccine shortage in PH, shuns walk-ins #COVID19VaccinePH https://t.co/X0Gz02jTKY"
275,275,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
276,276,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
277,277,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
278,278,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
279,279,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
280,280,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
281,281,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
282,282,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
283,283,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
284,284,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
285,285,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
286,286,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
287,287,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
288,288,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
289,289,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
290,290,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
291,291,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
292,292,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
293,293,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
294,294,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
295,295,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
296,296,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
297,297,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
298,298,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
299,299,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
300,300,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
301,301,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
302,302,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
303,303,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
304,304,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
305,305,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
306,306,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
307,307,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
308,308,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
309,309,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
310,310,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
311,311,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
312,312,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
313,313,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
314,314,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
315,315,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
316,316,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
317,317,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
318,318,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
319,319,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
320,320,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
321,321,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
322,322,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
323,323,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
324,324,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
325,325,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
326,326,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
327,327,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
328,328,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
329,329,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
330,330,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
331,331,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
